track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time
9,KBUF20220812_100744_V06,-10.067,0.109,344.933,268.255,13.889,-78.461,43.091,6944.469,20220812_060744
9,KBUF20220812_101801_V06,0.217,-1.000,344.933,268.255,30.239,-78.461,43.091,15119.719,20220812_061801
9,KBUF20220812_102817_V06,10.483,0.187,345.472,267.274,14.465,-78.458,43.096,7232.594,20220812_062817
10,KBUF20220812_100744_V06,-10.067,0.071,147.379,114.170,6.135,-79.685,43.781,3067.671,20220812_060744
16,KBUF20220812_101801_V06,0.217,0.110,554.793,307.520,16.555,-77.177,42.904,8277.504,20220812_061801
20,KBUF20220812_102817_V06,10.483,0.091,256.559,253.062,15.658,-79.004,43.160,7828.819,20220812_062817
1,KBUF20220813_100753_V06,-10.999,0.832,55.501,388.228,20.178,-80.225,42.542,10088.879,20220813_060753
1,KBUF20220813_101810_V06,-0.715,0.821,59.127,388.514,33.610,-80.203,42.541,16804.886,20220813_061810
1,KBUF20220813_102827_V06,9.568,0.902,64.872,391.131,47.517,-80.168,42.529,23758.594,20220813_062827
1,KBUF20220813_103843_V06,19.835,0.847,68.852,392.068,61.116,-80.144,42.526,30558.012,20220813_063843
1,KBUF20220813_104900_V06,30.118,0.690,67.223,398.081,71.172,-80.153,42.498,35585.969,20220813_064900
1,KBUF20220813_110933_V06,50.668,0.399,75.847,395.242,81.849,-80.101,42.512,40924.671,20220813_070933
4,KBUF20220813_100753_V06,-10.999,0.110,153.145,312.611,11.501,-79.636,42.888,5750.353,20220813_060753
4,KBUF20220813_101810_V06,-0.715,0.442,155.311,312.581,22.556,-79.623,42.889,11278.146,20220813_061810
4,KBUF20220813_102827_V06,9.568,0.560,156.292,311.345,25.233,-79.617,42.894,12616.357,20220813_062827
4,KBUF20220813_103843_V06,19.835,0.190,152.545,312.470,29.291,-79.640,42.889,14645.534,20220813_063843
2,KBUF20220813_100753_V06,-10.999,0.612,447.320,353.509,12.117,-77.838,42.704,6058.653,20220813_060753
2,KBUF20220813_101810_V06,-0.715,0.915,449.094,356.156,22.860,-77.827,42.692,11429.947,20220813_061810
2,KBUF20220813_102827_V06,9.568,0.645,448.049,356.754,25.542,-77.834,42.690,12770.888,20220813_062827
5,KBUF20220813_101810_V06,-0.715,0.180,497.026,234.482,24.958,-77.524,43.237,12479.149,20220813_061810
5,KBUF20220813_102827_V06,9.568,0.068,498.181,231.615,36.137,-77.517,43.250,18068.428,20220813_062827
6,KBUF20220813_113007_V06,71.235,0.263,212.412,424.755,8.789,-79.269,42.386,4394.577,20220813_073007
6,KBUF20220813_114024_V06,81.518,0.066,215.440,423.527,16.053,-79.250,42.391,8026.298,20220813_074024
3,KBUF20220813_100753_V06,-10.999,0.189,417.874,320.127,12.934,-78.016,42.856,6466.938,20220813_060753
1,KBUF20220814_100633_V06,-13.416,0.694,49.266,383.109,12.899,-80.264,42.564,6449.481,20220814_060633
1,KBUF20220814_101650_V06,-3.132,0.837,52.689,383.693,25.228,-80.243,42.562,12613.844,20220814_061650
1,KBUF20220814_102707_V06,7.151,0.816,55.474,386.235,40.016,-80.226,42.551,20008.025,20220814_062707
1,KBUF20220814_103723_V06,17.418,0.817,56.853,386.155,53.444,-80.217,42.551,26721.920,20220814_063723
1,KBUF20220814_104336_V06,23.634,0.575,59.457,385.023,62.410,-80.201,42.557,31204.993,20220814_064336
1,KBUF20220814_105006_V06,30.134,0.384,64.226,372.172,73.308,-80.174,42.615,36654.215,20220814_065006
1,KBUF20220814_110642_V06,46.734,0.052,67.136,370.807,84.918,-80.156,42.621,42459.146,20220814_070642
3,KBUF20220814_100633_V06,-13.416,0.178,347.441,261.040,13.798,-78.445,43.124,6899.158,20220814_060633
3,KBUF20220814_101650_V06,-3.132,0.255,349.456,263.674,26.927,-78.433,43.112,13463.324,20220814_061650
5,KBUF20220814_101650_V06,-3.132,0.156,490.178,235.033,30.913,-77.566,43.235,15456.612,20220814_061650
5,KBUF20220814_102707_V06,7.151,0.209,491.945,233.855,43.045,-77.555,43.240,21522.593,20220814_062707
6,KBUF20220814_102707_V06,7.151,0.797,160.606,310.645,20.063,-79.590,42.898,10031.469,20220814_062707
6,KBUF20220814_103723_V06,17.418,0.577,158.344,313.018,28.487,-79.604,42.887,14243.318,20220814_063723
6,KBUF20220814_104336_V06,23.634,0.376,160.672,329.167,17.001,-79.589,42.814,8500.402,20220814_064336
2,KBUF20220814_100633_V06,-13.416,0.267,230.664,276.918,9.173,-79.162,43.052,4586.323,20220814_060633
2,KBUF20220814_101650_V06,-3.132,-1.000,230.664,276.918,25.523,-79.162,43.052,12761.573,20220814_061650
2,KBUF20220814_102707_V06,7.151,0.099,243.355,290.451,22.036,-79.084,42.991,11018.093,20220814_062707
4,KBUF20220814_100633_V06,-13.416,0.064,207.598,149.983,5.971,-79.309,43.622,2985.697,20220814_060633
9,KBUF20220814_105006_V06,30.134,0.059,260.252,423.737,18.911,-78.978,42.391,9455.362,20220814_065006
1,KBUF20220815_100858_V06,-12.084,0.873,29.125,391.289,23.666,-80.385,42.526,11833.099,20220815_060858
1,KBUF20220815_101915_V06,-1.800,0.723,30.434,395.217,32.592,-80.377,42.508,16295.766,20220815_061915
1,KBUF20220815_102932_V06,8.483,0.814,39.394,402.730,42.499,-80.322,42.475,21249.429,20220815_062932
1,KBUF20220815_103949_V06,18.766,0.857,47.606,408.909,53.336,-80.271,42.448,26668.186,20220815_063949
1,KBUF20220815_110022_V06,39.316,0.308,42.756,401.443,57.216,-80.301,42.481,28608.119,20220815_070022
4,KBUF20220815_100858_V06,-12.084,0.368,473.446,77.289,12.986,-77.657,43.946,6492.977,20220815_060858
4,KBUF20220815_101915_V06,-1.800,0.729,473.435,78.228,23.770,-77.657,43.942,11885.017,20220815_061915
4,KBUF20220815_102932_V06,8.483,0.452,473.550,82.901,30.873,-77.657,43.921,15436.292,20220815_062932
3,KBUF20220815_100858_V06,-12.084,0.394,341.005,264.009,14.569,-78.485,43.110,7284.451,20220815_060858
3,KBUF20220815_101915_V06,-1.800,0.246,340.270,264.337,24.542,-78.490,43.109,12270.769,20220815_061915
6,KBUF20220815_100858_V06,-12.084,0.128,199.279,151.003,7.455,-79.361,43.617,3727.684,20220815_060858
6,KBUF20220815_101915_V06,-1.800,0.152,200.798,151.111,16.804,-79.351,43.617,8402.137,20220815_061915
12,KBUF20220815_101915_V06,-1.800,0.050,433.523,347.393,22.912,-77.922,42.732,11456.169,20220815_061915
12,KBUF20220815_102932_V06,8.483,0.089,436.814,340.717,42.065,-77.901,42.762,21032.267,20220815_062932
2,KBUF20220815_100858_V06,-12.084,0.457,222.283,280.275,14.269,-79.214,43.036,7134.319,20220815_060858
5,KBUF20220815_100858_V06,-12.084,0.173,150.837,316.526,8.288,-79.650,42.871,4144.157,20220815_060858
5,KBUF20220815_101915_V06,-1.800,-1.000,150.837,316.526,24.639,-79.650,42.871,12319.407,20220815_061915
5,KBUF20220815_102932_V06,8.483,0.441,154.209,319.931,21.046,-79.629,42.855,10522.903,20220815_062932
7,KBUF20220815_100858_V06,-12.084,0.125,203.897,413.507,6.514,-79.321,42.436,3257.204,20220815_060858
9,KBUF20220815_101915_V06,-1.800,0.262,229.977,25.217,21.443,-79.175,44.184,10721.344,20220815_061915
14,KBUF20220815_102932_V06,8.483,0.140,40.543,473.458,41.623,-80.307,42.157,20811.382,20220815_062932
11,KBUF20220816_103708_V06,14.997,0.107,41.861,364.687,28.471,-80.311,42.647,14235.641,20220816_063708
11,KBUF20220816_104505_V06,22.947,0.404,41.884,363.789,38.755,-80.311,42.651,19377.616,20220816_064505
11,KBUF20220816_110029_V06,38.347,0.805,42.688,356.533,44.864,-80.307,42.683,22431.840,20220816_070029
11,KBUF20220816_110811_V06,46.047,0.124,43.791,348.274,49.098,-80.301,42.721,24549.058,20220816_070811
11,KBUF20220816_111538_V06,53.497,-1.000,44.789,340.741,53.127,-80.296,42.755,26563.295,20220816_071538
11,KBUF20220816_112304_V06,60.930,0.056,45.133,335.962,50.194,-80.294,42.776,25096.941,20220816_072304
11,KBUF20220816_113030_V06,68.364,-1.000,45.792,329.863,50.616,-80.291,42.804,25307.766,20220816_073030
11,KBUF20220816_113757_V06,75.814,0.053,45.249,332.073,53.750,-80.294,42.794,26875.006,20220816_073757
7,KBUF20220816_101318_V06,-8.836,0.092,485.905,235.469,11.353,-77.593,43.233,5676.453,20220816_061318
7,KBUF20220816_102115_V06,-0.886,0.389,485.893,234.987,20.008,-77.593,43.236,10004.246,20220816_062115
7,KBUF20220816_102912_V06,7.064,0.595,481.890,235.067,26.732,-77.617,43.235,13366.213,20220816_062912
7,KBUF20220816_103708_V06,14.997,0.098,480.927,235.218,32.505,-77.623,43.235,16252.466,20220816_063708
2,KBUF20220816_100521_V06,-16.786,0.555,346.559,263.311,5.538,-78.451,43.113,2769.077,20220816_060521
2,KBUF20220816_101318_V06,-8.836,0.746,343.423,264.037,11.664,-78.470,43.110,5832.152,20220816_061318
2,KBUF20220816_102115_V06,-0.886,-1.000,340.558,264.700,18.355,-78.488,43.107,9177.631,20220816_062115
2,KBUF20220816_102912_V06,7.064,0.056,343.724,282.909,18.922,-78.469,43.025,9461.059,20220816_062912
4,KBUF20220816_101318_V06,-8.836,0.509,227.561,277.381,8.649,-79.181,43.050,4324.600,20220816_061318
4,KBUF20220816_102115_V06,-0.886,0.646,227.625,278.997,14.945,-79.181,43.042,7472.304,20220816_062115
4,KBUF20220816_102912_V06,7.064,0.131,228.346,276.814,19.493,-79.177,43.052,9746.268,20220816_062912
8,KBUF20220816_101318_V06,-8.836,0.068,436.396,355.550,5.291,-77.905,42.696,2645.706,20220816_061318
8,KBUF20220816_102115_V06,-0.886,-1.000,436.396,355.550,17.932,-77.905,42.696,8965.956,20220816_062115
8,KBUF20220816_102912_V06,7.064,0.119,443.165,343.146,27.421,-77.863,42.751,13710.558,20220816_062912
8,KBUF20220816_103708_V06,14.997,0.234,442.499,345.151,32.378,-77.867,42.742,16188.878,20220816_063708
6,KBUF20220816_101318_V06,-8.836,0.137,203.199,149.602,8.195,-79.337,43.624,4097.691,20220816_061318
6,KBUF20220816_102115_V06,-0.886,0.537,203.415,151.665,15.233,-79.335,43.615,7616.432,20220816_062115
9,KBUF20220817_101237_V06,-10.606,0.774,46.489,377.663,12.260,-80.281,42.589,6129.945,20220817_061237
9,KBUF20220817_101807_V06,-5.106,0.661,44.769,377.762,19.341,-80.292,42.588,9670.253,20220817_061807
9,KBUF20220817_102337_V06,0.394,0.611,41.658,374.969,25.850,-80.311,42.600,12925.092,20220817_062337
9,KBUF20220817_102907_V06,5.894,0.710,41.590,373.428,33.859,-80.312,42.607,16929.691,20220817_062907
9,KBUF20220817_103437_V06,11.394,0.768,41.478,372.925,39.480,-80.312,42.610,19739.881,20220817_063437
9,KBUF20220817_104007_V06,16.894,0.728,43.807,373.624,44.922,-80.298,42.607,22460.960,20220817_064007
9,KBUF20220817_104536_V06,22.377,0.685,46.953,375.612,49.489,-80.279,42.598,24744.280,20220817_064536
9,KBUF20220817_105106_V06,27.877,0.620,49.745,374.878,52.134,-80.262,42.601,26066.830,20220817_065106
9,KBUF20220817_110207_V06,38.894,0.708,51.145,374.330,55.869,-80.253,42.604,27934.434,20220817_070207
9,KBUF20220817_110737_V06,44.394,0.317,51.520,371.179,58.389,-80.251,42.618,29194.498,20220817_070737
7,KBUF20220817_100707_V06,-16.106,0.179,348.601,262.999,4.797,-78.438,43.115,2398.373,20220817_060707
7,KBUF20220817_101237_V06,-10.606,0.637,348.804,264.622,11.147,-78.437,43.107,5573.537,20220817_061237
7,KBUF20220817_101807_V06,-5.106,0.610,350.051,267.700,13.391,-78.430,43.094,6695.280,20220817_061807
7,KBUF20220817_102337_V06,0.394,0.565,352.260,268.746,16.772,-78.416,43.089,8386.244,20220817_062337
7,KBUF20220817_102907_V06,5.894,0.374,355.207,268.239,24.165,-78.398,43.091,12082.310,20220817_062907
8,KBUF20220817_101237_V06,-10.606,0.817,230.395,278.484,6.161,-79.164,43.045,3080.276,20220817_061237
8,KBUF20220817_101807_V06,-5.106,0.594,230.340,279.085,12.276,-79.164,43.042,6137.991,20220817_061807
8,KBUF20220817_102337_V06,0.394,0.583,230.194,280.666,14.427,-79.165,43.035,7213.719,20220817_062337
8,KBUF20220817_102907_V06,5.894,0.657,228.660,281.646,17.980,-79.175,43.030,8990.175,20220817_062907
13,KBUF20220817_101237_V06,-10.606,0.149,493.127,230.755,6.494,-77.548,43.254,3246.975,20220817_061237
13,KBUF20220817_101807_V06,-5.106,0.331,493.391,232.337,14.376,-77.546,43.247,7187.994,20220817_061807
13,KBUF20220817_102337_V06,0.394,0.350,494.890,235.542,20.948,-77.537,43.232,10473.768,20220817_062337
13,KBUF20220817_102907_V06,5.894,0.284,496.069,236.715,25.900,-77.530,43.227,12949.907,20220817_062907
19,KBUF20220817_102907_V06,5.894,0.108,439.885,362.254,11.686,-77.884,42.665,5842.894,20220817_062907
19,KBUF20220817_103437_V06,11.394,0.264,440.992,359.568,21.196,-77.877,42.677,10598.042,20220817_063437
19,KBUF20220817_104007_V06,16.894,0.300,444.609,354.082,27.999,-77.854,42.702,13999.321,20220817_064007
19,KBUF20220817_104536_V06,22.377,0.077,443.990,354.078,30.704,-77.858,42.702,15351.946,20220817_064536
10,KBUF20220817_101237_V06,-10.606,0.534,431.860,286.349,7.483,-77.928,43.007,3741.600,20220817_061237
10,KBUF20220817_101807_V06,-5.106,0.772,432.726,286.618,12.669,-77.923,43.006,6334.574,20220817_061807
10,KBUF20220817_102337_V06,0.394,0.060,433.510,287.352,15.151,-77.918,43.003,7575.396,20220817_062337
15,KBUF20220817_101807_V06,-5.106,0.853,209.257,155.064,9.453,-79.299,43.600,4726.421,20220817_061807
15,KBUF20220817_102337_V06,0.394,0.664,209.825,155.119,14.913,-79.295,43.599,7456.488,20220817_062337
15,KBUF20220817_102907_V06,5.894,0.072,211.094,155.162,17.693,-79.287,43.599,8846.305,20220817_062907
4,KBUF20220817_100138_V06,-21.590,0.096,376.379,377.236,8.231,-78.272,42.600,4115.553,20220817_060138
16,KBUF20220817_101807_V06,-5.106,0.127,464.812,219.540,2.613,-77.721,43.306,1306.583,20220817_061807
20,KBUF20220817_104536_V06,22.377,0.088,269.530,99.705,12.430,-78.926,43.850,6215.240,20220817_064536
22,KBUF20220817_105106_V06,27.877,0.113,225.458,288.240,18.416,-79.194,43.001,9208.172,20220817_065106
10,KBUF20220818_101154_V06,-12.411,0.303,64.108,381.638,13.327,-80.174,42.572,6663.443,20220818_061154
10,KBUF20220818_101727_V06,-6.861,0.884,62.225,384.359,21.072,-80.185,42.560,10535.970,20220818_061727
10,KBUF20220818_102259_V06,-1.328,0.863,61.196,388.699,28.662,-80.191,42.540,14331.021,20220818_062259
10,KBUF20220818_102832_V06,4.222,0.735,63.150,393.084,34.851,-80.178,42.521,17425.710,20220818_062832
10,KBUF20220818_103404_V06,9.756,0.603,64.645,393.985,43.215,-80.169,42.517,21607.746,20220818_063404
10,KBUF20220818_103936_V06,15.289,0.690,64.637,395.305,47.912,-80.169,42.511,23956.100,20220818_063936
10,KBUF20220818_104508_V06,20.822,0.753,62.837,396.854,54.290,-80.180,42.504,27145.172,20220818_064508
10,KBUF20220818_105041_V06,26.372,0.825,63.795,397.896,60.465,-80.174,42.499,30232.336,20220818_065041
10,KBUF20220818_110146_V06,37.456,0.696,63.463,389.615,62.057,-80.177,42.536,31028.278,20220818_070146
10,KBUF20220818_110719_V06,43.006,0.137,63.769,388.438,67.486,-80.175,42.541,33742.775,20220818_070719
2,KBUF20220818_100621_V06,-17.961,0.751,350.405,263.258,8.409,-78.427,43.114,4204.403,20220818_060621
2,KBUF20220818_101154_V06,-12.411,0.107,349.986,262.553,16.267,-78.430,43.117,8133.479,20220818_061154
2,KBUF20220818_101727_V06,-6.861,0.051,349.809,264.048,21.379,-78.431,43.110,10689.406,20220818_061727
2,KBUF20220818_102259_V06,-1.328,0.916,357.422,264.948,20.879,-78.384,43.106,10439.256,20220818_062259
2,KBUF20220818_102832_V06,4.222,0.828,359.917,266.907,23.472,-78.369,43.097,11736.187,20220818_062832
18,KBUF20220818_102832_V06,4.222,0.078,450.154,372.991,8.794,-77.822,42.616,4397.064,20220818_062832
18,KBUF20220818_103404_V06,9.756,0.133,450.910,375.181,15.802,-77.817,42.607,7901.155,20220818_063404
18,KBUF20220818_103936_V06,15.289,0.202,457.425,365.841,29.046,-77.777,42.648,14522.768,20220818_063936
18,KBUF20220818_104508_V06,20.822,0.194,461.960,358.676,37.638,-77.749,42.680,18819.226,20220818_064508
18,KBUF20220818_105041_V06,26.372,0.054,465.983,360.723,40.205,-77.725,42.671,20102.413,20220818_065041
3,KBUF20220818_100621_V06,-17.961,0.630,235.370,278.249,7.923,-79.134,43.046,3961.533,20220818_060621
3,KBUF20220818_101154_V06,-12.411,0.762,234.163,279.392,13.032,-79.141,43.041,6515.932,20220818_061154
3,KBUF20220818_101727_V06,-6.861,0.739,235.435,280.253,13.463,-79.133,43.037,6731.572,20220818_061727
3,KBUF20220818_102259_V06,-1.328,0.070,236.960,282.561,17.206,-79.124,43.026,8602.900,20220818_062259
13,KBUF20220818_101727_V06,-6.861,0.700,221.570,155.704,9.315,-79.223,43.597,4657.366,20220818_061727
13,KBUF20220818_102259_V06,-1.328,0.500,221.430,156.503,17.774,-79.223,43.593,8887.197,20220818_062259
1,KBUF20220818_100050_V06,-23.478,0.071,313.804,497.136,7.723,-78.654,42.061,3861.631,20220818_060050
6,KBUF20220818_100621_V06,-17.961,0.099,344.505,98.644,2.784,-78.460,43.854,1391.758,20220818_060621
7,KBUF20220818_100621_V06,-17.961,0.094,191.829,117.458,2.211,-79.409,43.768,1105.494,20220818_060621
12,KBUF20220818_101154_V06,-12.411,0.117,419.193,328.114,5.494,-78.008,42.820,2746.883,20220818_061154
14,KBUF20220818_101727_V06,-6.861,0.080,222.522,422.703,16.490,-79.207,42.395,8244.961,20220818_061727
15,KBUF20220818_101727_V06,-6.861,0.071,498.236,237.818,13.398,-77.517,43.222,6698.952,20220818_061727
17,KBUF20220818_102259_V06,-1.328,0.124,444.922,292.163,13.720,-77.849,42.980,6859.978,20220818_062259
4,KBUF20220819_101130_V06,-13.899,0.924,62.020,379.028,18.085,-80.187,42.584,9042.661,20220819_061130
4,KBUF20220819_102008_V06,-5.266,0.901,64.660,380.989,29.830,-80.170,42.575,14915.090,20220819_062008
4,KBUF20220819_102847_V06,3.384,0.871,67.446,381.211,43.089,-80.153,42.574,21544.455,20220819_062847
4,KBUF20220819_103726_V06,12.034,0.702,71.023,377.259,55.080,-80.132,42.592,27540.185,20220819_063726
4,KBUF20220819_104605_V06,20.684,0.595,71.195,381.514,67.898,-80.130,42.573,33948.979,20220819_064605
4,KBUF20220819_110322_V06,37.967,0.602,73.283,372.325,78.358,-80.119,42.615,39179.012,20220819_070322
4,KBUF20220819_111201_V06,46.617,0.309,77.031,377.854,87.848,-80.095,42.590,43924.063,20220819_071201
4,KBUF20220819_112040_V06,55.267,0.095,77.571,372.687,91.114,-80.092,42.613,45556.853,20220819_072040
4,KBUF20220819_112918_V06,63.901,0.102,72.461,364.716,92.598,-80.124,42.649,46299.134,20220819_072918
4,KBUF20220819_113757_V06,72.551,0.052,72.318,354.862,91.146,-80.126,42.693,45572.760,20220819_073757
3,KBUF20220819_100251_V06,-22.549,0.137,353.327,263.533,10.458,-78.409,43.112,5229.000,20220819_060251
3,KBUF20220819_101130_V06,-13.899,0.885,354.299,260.696,14.669,-78.403,43.125,7334.641,20220819_061130
3,KBUF20220819_102008_V06,-5.266,0.838,354.000,262.528,17.719,-78.405,43.117,8859.321,20220819_062008
1,KBUF20220819_100251_V06,-22.549,0.550,233.873,276.794,8.953,-79.143,43.052,4476.637,20220819_060251
1,KBUF20220819_101130_V06,-13.899,0.408,235.008,274.935,17.574,-79.136,43.061,8787.204,20220819_061130
1,KBUF20220820_100644_V06,-19.755,0.560,349.193,263.166,10.450,-78.435,43.114,5224.922,20220820_060644
1,KBUF20220820_101521_V06,-11.138,0.818,349.809,261.349,13.484,-78.431,43.122,6742.060,20220820_061521
1,KBUF20220820_102039_V06,-5.838,0.891,352.368,259.016,15.137,-78.415,43.133,7568.366,20220820_062039
1,KBUF20220820_102611_V06,-0.305,0.793,352.203,259.752,20.361,-78.416,43.129,10180.427,20220820_062611
1,KBUF20220820_103143_V06,5.228,0.433,355.612,262.297,24.579,-78.395,43.118,12289.680,20220820_063143
6,KBUF20220820_101521_V06,-11.138,0.081,57.705,376.749,17.530,-80.213,42.594,8765.141,20220820_061521
6,KBUF20220820_102039_V06,-5.838,0.766,59.708,375.371,26.950,-80.201,42.600,13475.238,20220820_062039
6,KBUF20220820_102611_V06,-0.305,0.404,61.960,372.781,32.632,-80.188,42.612,16316.224,20220820_062611
6,KBUF20220820_103143_V06,5.228,0.453,63.736,370.141,39.049,-80.177,42.624,19524.640,20220820_063143
2,KBUF20220820_100644_V06,-19.755,0.128,230.033,276.351,6.475,-79.166,43.054,3237.455,20220820_060644
2,KBUF20220820_101521_V06,-11.138,0.131,232.491,276.237,14.788,-79.151,43.055,7393.946,20220820_061521
2,KBUF20220820_102039_V06,-5.838,0.071,235.769,276.108,11.325,-79.131,43.055,5662.628,20220820_062039
3,KBUF20220820_100644_V06,-19.755,0.106,282.048,135.921,9.425,-78.848,43.687,4712.391,20220820_060644
9,KBUF20220820_102611_V06,-0.305,0.056,56.402,304.663,10.955,-80.229,42.918,5477.396,20220820_062611
10,KBUF20220820_110207_V06,35.628,0.159,270.343,135.662,9.087,-78.921,43.688,4543.404,20220820_070207
11,KBUF20220820_110207_V06,35.628,0.055,84.170,400.788,47.958,-80.050,42.487,23978.928,20220820_070207
12,KBUF20220820_110739_V06,41.162,0.058,171.674,304.491,22.480,-79.523,42.926,11240.030,20220820_070739
1,KBUF20220821_101931_V06,-8.061,0.488,54.511,377.430,15.745,-80.232,42.590,7872.491,20220821_061931
1,KBUF20220821_102606_V06,-1.477,0.910,58.832,376.548,21.932,-80.206,42.595,10965.801,20220821_062606
1,KBUF20220821_103241_V06,5.106,0.844,62.671,376.975,28.603,-80.183,42.593,14301.649,20220821_063241
1,KBUF20220821_103916_V06,11.689,0.821,65.990,375.734,36.005,-80.163,42.599,18002.443,20220821_063916
1,KBUF20220821_104552_V06,18.289,0.606,66.593,374.177,48.029,-80.159,42.606,24014.379,20220821_064552
1,KBUF20220821_105228_V06,24.889,0.551,68.763,370.336,57.671,-80.146,42.623,28835.735,20220821_065228
1,KBUF20220821_110539_V06,38.073,0.407,72.981,363.445,66.549,-80.121,42.655,33274.497,20220821_070539
1,KBUF20220821_111215_V06,44.673,0.138,79.780,354.051,78.495,-80.081,42.697,39247.551,20220821_071215
5,KBUF20220821_112526_V06,57.856,0.097,30.255,424.941,52.333,-80.375,42.374,26166.458,20220821_072526
5,KBUF20220821_113201_V06,64.439,0.166,29.319,421.859,58.395,-80.381,42.388,29197.597,20220821_073201
5,KBUF20220821_113836_V06,71.023,0.105,29.622,416.737,51.633,-80.379,42.411,25816.458,20220821_073836
6,KBUF20220821_113201_V06,64.439,0.121,298.095,360.249,40.612,-78.749,42.677,20305.916,20220821_073201
6,KBUF20220821_113836_V06,71.023,-1.000,298.095,360.249,51.079,-78.749,42.677,25539.666,20220821_073836
6,KBUF20220821_114511_V06,77.606,0.221,307.741,354.609,43.236,-78.690,42.703,21618.132,20220821_074511
6,KBUF20220822_102426_V06,-4.233,0.257,53.243,381.393,21.110,-80.240,42.572,10555.230,20220822_062426
6,KBUF20220822_103102_V06,2.367,0.070,53.675,380.489,30.382,-80.237,42.576,15190.902,20220822_063102
6,KBUF20220822_103738_V06,8.967,0.226,52.648,380.671,34.510,-80.243,42.576,17254.892,20220822_063738
6,KBUF20220822_104415_V06,15.583,0.104,53.901,374.075,41.712,-80.237,42.605,20856.159,20220822_064415
5,KBUF20220822_102426_V06,-4.233,0.340,232.838,277.318,7.771,-79.149,43.050,3885.443,20220822_062426
5,KBUF20220822_103102_V06,2.367,0.544,232.415,276.551,15.853,-79.152,43.053,7926.542,20220822_063102
5,KBUF20220822_103738_V06,8.967,0.065,233.810,274.474,20.124,-79.143,43.063,10062.244,20220822_063738
15,KBUF20220822_110321_V06,34.683,0.078,351.012,419.175,8.159,-78.427,42.412,4079.584,20220822_070321
1,KBUF20220823_101251_V06,-16.906,0.818,53.054,391.546,12.203,-80.240,42.527,6101.532,20220823_061251
1,KBUF20220823_101859_V06,-10.773,0.920,55.198,394.636,19.084,-80.226,42.513,9541.916,20220823_061859
1,KBUF20220823_102507_V06,-4.639,0.781,57.592,399.469,28.512,-80.211,42.491,14255.845,20220823_062507
1,KBUF20220823_103114_V06,1.477,0.643,60.446,404.681,35.611,-80.193,42.468,17805.292,20220823_063114
1,KBUF20220823_103707_V06,7.361,0.549,61.404,408.210,47.501,-80.187,42.452,23750.284,20220823_063707
1,KBUF20220823_104303_V06,13.294,0.497,62.204,410.133,56.114,-80.182,42.444,28056.922,20220823_064303
1,KBUF20220823_104911_V06,19.427,0.545,64.382,414.197,63.407,-80.169,42.426,31703.498,20220823_064911
1,KBUF20220823_110125_V06,31.661,0.700,62.179,414.194,65.602,-80.182,42.425,32800.802,20220823_070125
1,KBUF20220823_110731_V06,37.761,0.397,60.482,414.092,66.664,-80.192,42.426,33332.149,20220823_070731
1,KBUF20220823_111338_V06,43.877,0.373,63.388,411.695,67.572,-80.175,42.437,33785.751,20220823_071338
1,KBUF20220823_111945_V06,49.994,0.140,66.660,412.647,73.954,-80.155,42.433,36976.908,20220823_071945
3,KBUF20220823_103707_V06,7.361,0.275,170.760,336.160,15.927,-79.527,42.783,7963.482,20220823_063707
3,KBUF20220823_104303_V06,13.294,0.634,173.179,336.699,24.286,-79.512,42.781,12142.800,20220823_064303
3,KBUF20220823_104911_V06,19.427,0.631,176.599,342.709,26.675,-79.491,42.754,13337.586,20220823_064911
3,KBUF20220823_110125_V06,31.661,0.317,182.750,354.097,34.246,-79.452,42.703,17122.974,20220823_070125
4,KBUF20220823_103707_V06,7.361,0.096,446.775,367.711,8.623,-77.842,42.640,4311.363,20220823_063707
4,KBUF20220823_104303_V06,13.294,0.087,447.891,367.041,17.890,-77.835,42.643,8945.093,20220823_064303
4,KBUF20220823_104911_V06,19.427,0.219,450.903,368.647,20.668,-77.817,42.636,10333.774,20220823_064911
6,KBUF20220823_104911_V06,19.427,0.307,365.268,30.035,21.477,-78.329,44.163,10738.609,20220823_064911
9,KBUF20220823_104911_V06,19.427,0.053,327.100,344.220,19.680,-78.571,42.749,9839.842,20220823_064911
13,KBUF20220823_110125_V06,31.661,0.060,50.405,309.342,32.029,-80.265,42.896,16014.252,20220823_070125
15,KBUF20220823_111945_V06,49.994,0.178,313.431,382.487,15.834,-78.655,42.577,7917.229,20220823_071945
16,KBUF20220823_111945_V06,49.994,0.062,460.183,419.338,26.786,-77.764,42.407,13392.918,20220823_071945
4,KBUF20220824_101611_V06,-14.662,0.871,61.032,386.591,15.854,-80.192,42.550,7927.142,20220824_061611
4,KBUF20220824_102628_V06,-4.379,0.774,63.426,392.800,29.668,-80.177,42.522,14834.115,20220824_062628
4,KBUF20220824_103645_V06,5.905,0.688,67.076,401.782,43.624,-80.153,42.482,21811.813,20220824_063645
4,KBUF20220824_104701_V06,16.171,0.658,70.974,402.341,51.352,-80.130,42.479,25676.239,20220824_064701
4,KBUF20220824_105313_V06,22.371,0.669,70.565,411.241,63.359,-80.131,42.439,31679.357,20220824_065313
4,KBUF20220824_110612_V06,35.355,0.511,75.357,407.724,71.609,-80.102,42.456,35804.714,20220824_070612
