track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time,n_radar_pixels,n_refAbove40_pixels
2,KDFX20240310_235056_V06,-55.926,0.057,52.571,337.690,67.183,-101.551,29.096,33591.362,125141.763,20240310_185056,479173,16
2,KDFX20240311_000719_V06,-39.542,0.161,68.267,329.280,71.683,-101.471,29.135,35841.384,116787.885,20240310_190719,479176,9
2,KDFX20240311_001530_V06,-31.359,0.065,74.318,323.746,71.738,-101.440,29.160,35868.955,113463.691,20240310_191530,479177,9
2,KDFX20240311_002340_V06,-23.192,0.155,85.233,303.165,73.629,-101.385,29.254,36814.339,107394.927,20240310_192340,479178,9
2,KDFX20240311_003330_V06,-13.359,0.093,80.942,309.956,81.155,-101.407,29.223,40577.624,109642.224,20240310_193330,479180,16
2,KDFX20240311_003944_V06,-7.126,0.075,81.461,317.727,91.661,-101.404,29.188,45830.421,109628.627,20240310_193944,479177,25
2,KDFX20240311_004607_V06,-0.742,0.064,97.708,322.824,106.530,-101.320,29.165,53264.887,101787.839,20240310_194607,479174,93
2,KDFX20240311_005209_V06,5.291,0.056,111.135,316.278,112.799,-101.251,29.196,56399.523,94782.582,20240310_195209,479183,64
17,KDFX20240311_012523_V06,38.524,0.279,266.504,214.724,6.327,-100.453,29.657,3163.567,45809.572,20240310_202523,479179,9
17,KDFX20240311_013154_V06,45.041,0.065,267.040,214.793,13.134,-100.450,29.657,6567.107,45679.687,20240310_203154,479175,28
17,KDFX20240311_013829_V06,51.624,0.512,266.256,205.892,16.909,-100.455,29.697,8454.340,49987.555,20240310_203829,479179,84
17,KDFX20240311_014511_V06,58.324,0.395,266.199,203.327,21.870,-100.455,29.708,10934.828,51205.795,20240310_204511,479175,12
17,KDFX20240311_015154_V06,65.041,0.366,265.925,200.173,27.346,-100.456,29.723,13672.807,52741.078,20240310_205154,479176,13
17,KDFX20240311_020410_V06,77.308,0.095,266.916,197.966,36.285,-100.451,29.733,18142.529,53631.739,20240310_210410,479176,8
11,KDFX20240311_004607_V06,-0.742,0.122,373.518,331.900,6.586,-99.903,29.128,3292.774,40070.433,20240310_194607,479174,93
11,KDFX20240311_005209_V06,5.291,0.698,372.564,331.913,11.248,-99.907,29.128,5623.788,39635.538,20240310_195209,479183,64
11,KDFX20240311_010528_V06,18.608,0.696,367.489,330.742,10.651,-99.934,29.133,5325.680,37080.382,20240310_200528,479178,20
11,KDFX20240311_011204_V06,25.208,-1.000,365.060,330.193,10.685,-99.946,29.136,5342.533,35862.506,20240310_201204,479180,21
11,KDFX20240311_011847_V06,31.924,0.094,368.975,327.757,11.580,-99.926,29.147,5790.090,37175.307,20240310_201847,479174,15
13,KDFX20240311_011204_V06,25.208,0.880,411.991,259.648,7.873,-99.703,29.453,3936.516,59519.243,20240310_201204,479180,21
13,KDFX20240311_011847_V06,31.924,0.796,410.969,260.186,12.630,-99.708,29.451,6314.756,58947.596,20240310_201847,479174,15
13,KDFX20240311_012523_V06,38.524,0.319,410.654,260.823,14.207,-99.710,29.448,7103.685,58692.330,20240310_202523,479179,9
13,KDFX20240311_013154_V06,45.041,0.119,410.635,255.441,22.459,-99.710,29.472,11229.479,59635.523,20240310_203154,479175,28
23,KDFX20240311_020410_V06,77.308,0.628,456.603,147.234,30.832,-99.469,29.959,15416.054,109386.834,20240310_210410,479176,8
23,KDFX20240311_021007_V06,83.258,0.134,457.744,146.384,38.336,-99.463,29.963,19167.989,110092.265,20240310_211007,479186,6
23,KDFX20240311_021605_V06,89.224,0.056,455.755,131.390,48.711,-99.473,30.031,24355.437,114770.180,20240310_211605,479174,4
1,KDFX20240310_232516_V06,-81.592,0.118,334.416,172.839,1.639,-100.102,29.846,819.256,65867.904,20240310_182516,479178,6
16,KDFX20240311_011847_V06,31.924,0.052,293.783,188.444,36.155,-100.312,29.776,18077.515,55864.769,20240310_201847,479174,15
16,KDFX20240311_012523_V06,38.524,-1.000,293.783,188.444,46.649,-100.312,29.776,23324.515,55864.769,20240310_202523,479179,9
16,KDFX20240311_013154_V06,45.041,0.100,285.920,179.546,13.728,-100.353,29.816,6863.934,60637.002,20240310_203154,479175,28
2,KDFX20240312_010053_V06,13.404,0.754,119.963,141.050,16.200,-101.213,29.986,8099.781,120081.706,20240311_200053,479175,17
2,KDFX20240312_010928_V06,21.988,0.889,122.673,136.889,24.355,-101.199,30.005,12177.708,120467.947,20240311_200928,479176,24
2,KDFX20240312_011804_V06,30.588,0.406,141.099,130.152,25.120,-101.104,30.036,12560.167,116294.848,20240311_201804,479180,26
2,KDFX20240312_012639_V06,39.171,0.099,152.642,129.269,30.009,-101.044,30.040,15004.586,112764.834,20240311_202639,479176,19
2,KDFX20240312_013513_V06,47.738,0.310,160.810,130.609,41.277,-101.002,30.035,20638.695,109621.098,20240311_203513,479177,22
2,KDFX20240312_014349_V06,56.338,0.065,165.563,130.430,49.209,-100.977,30.036,24604.369,108198.132,20240311_204349,479175,15
2,KDFX20240312_020058_V06,73.488,0.051,174.099,119.194,53.966,-100.933,30.086,26982.754,110161.041,20240311_210058,479176,28
4,KDFX20240312_010053_V06,13.404,0.619,410.004,258.883,7.383,-99.713,29.457,3691.383,58718.647,20240311_200053,479175,17
4,KDFX20240312_010928_V06,21.988,0.928,407.484,254.935,11.637,-99.726,29.475,5818.436,58274.341,20240311_200928,479176,24
4,KDFX20240312_011804_V06,30.588,0.794,405.442,252.409,15.352,-99.737,29.486,7675.960,57842.493,20240311_201804,479180,26
4,KDFX20240312_012639_V06,39.171,0.127,404.343,250.316,20.378,-99.742,29.496,10188.888,57783.879,20240311_202639,479176,19
4,KDFX20240312_013513_V06,47.738,-1.000,403.152,248.180,25.272,-99.748,29.505,12635.798,57718.648,20240311_203513,479177,22
4,KDFX20240312_014349_V06,56.338,-1.000,401.958,246.035,30.184,-99.754,29.515,15092.229,57679.162,20240311_204349,479175,15
4,KDFX20240312_020058_V06,73.488,-1.000,399.575,241.759,39.982,-99.767,29.534,19990.808,57678.369,20240311_210058,479176,28
4,KDFX20240312_020933_V06,82.071,0.071,397.898,233.483,43.882,-99.775,29.572,21940.783,59178.818,20240311_210933,479176,28
4,KDFX20240312_021808_V06,90.654,0.086,391.269,226.127,47.292,-99.809,29.605,23646.035,58709.510,20240311_211808,479178,21
3,KDFX20240312_010053_V06,13.404,0.678,255.355,412.553,7.094,-100.509,28.765,3546.951,60541.998,20240311_200053,479175,17
3,KDFX20240312_010928_V06,21.988,0.076,254.597,411.314,14.842,-100.513,28.770,7420.935,60108.960,20240311_200928,479176,24
3,KDFX20240312_011804_V06,30.588,0.372,248.028,409.496,18.435,-100.546,28.778,9217.602,60601.928,20240311_201804,479180,26
3,KDFX20240312_012639_V06,39.171,0.440,240.744,402.935,24.512,-100.584,28.808,12256.127,59386.262,20240311_202639,479176,19
13,KDFX20240312_011804_V06,30.588,0.378,265.229,215.195,8.059,-100.460,29.655,4029.385,45828.362,20240311_201804,479180,26
13,KDFX20240312_012639_V06,39.171,0.521,263.735,212.631,17.042,-100.468,29.666,8521.222,47298.309,20240311_202639,479176,19
13,KDFX20240312_013513_V06,47.738,0.066,260.485,206.622,18.833,-100.484,29.694,9416.278,50697.286,20240311_203513,479177,22
1,KDFX20240312_004341_V06,-3.796,0.067,484.659,280.340,8.965,-99.329,29.358,4482.449,92851.171,20240311_194341,479173,27
1,KDFX20240312_010053_V06,13.404,0.078,487.041,276.291,21.766,-99.317,29.376,10882.980,94269.079,20240311_200053,479175,17
5,KDFX20240312_010053_V06,13.404,0.200,414.915,292.665,5.262,-99.689,29.304,2631.218,57574.660,20240311_200053,479175,17
5,KDFX20240312_010928_V06,21.988,0.702,414.614,290.909,9.292,-99.690,29.312,4645.931,57487.034,20240311_200928,479176,24
9,KDFX20240312_010928_V06,21.988,0.484,329.262,322.930,8.782,-100.130,29.169,4391.106,18587.772,20240311_200928,479176,24
9,KDFX20240312_011804_V06,30.588,0.073,328.795,322.899,16.501,-100.132,29.169,8250.405,18395.338,20240311_201804,479180,26
10,KDFX20240312_010928_V06,21.988,0.172,366.576,328.224,8.965,-99.938,29.145,4482.433,36155.820,20240311_200928,479176,24
10,KDFX20240312_011804_V06,30.588,0.191,367.115,327.759,17.653,-99.935,29.147,8826.362,36314.547,20240311_201804,479180,26
15,KDFX20240312_012639_V06,39.171,0.055,312.762,510.644,14.485,-100.215,28.322,7242.619,105515.225,20240311_202639,479176,19
15,KDFX20240312_013513_V06,47.738,0.123,311.337,509.346,23.235,-100.222,28.328,11617.623,104826.522,20240311_203513,479177,22
12,KDFX20240312_010928_V06,21.988,0.083,438.668,198.181,2.408,-99.564,29.730,1204.033,86017.098,20240311_200928,479176,24
1,KDFX20240313_010544_V06,17.639,0.946,411.941,258.665,8.599,-99.703,29.458,4299.358,59664.494,20240312_200544,479177,13
1,KDFX20240313_011410_V06,26.072,0.913,409.909,255.954,14.475,-99.714,29.470,7237.580,59203.134,20240312_201410,479174,27
1,KDFX20240313_012238_V06,34.539,0.914,410.455,252.405,19.943,-99.711,29.486,9971.609,60136.209,20240312_202238,479176,12
1,KDFX20240313_013104_V06,42.972,0.824,409.127,251.390,28.909,-99.718,29.491,14454.671,59732.107,20240312_203104,479174,23
1,KDFX20240313_013926_V06,51.339,0.660,409.974,246.549,38.725,-99.713,29.512,19362.588,61137.649,20240312_203926,479173,19
1,KDFX20240313_014747_V06,59.689,0.497,415.239,240.392,46.198,-99.686,29.540,23098.843,64871.287,20240312_204747,479175,23
1,KDFX20240313_020424_V06,76.305,0.515,413.627,237.082,53.498,-99.694,29.555,26749.012,64941.905,20240312_210424,479180,27
1,KDFX20240313_021244_V06,84.639,0.642,414.034,237.811,54.215,-99.692,29.552,27107.278,64944.557,20240312_211244,479173,10
1,KDFX20240313_022106_V06,93.005,0.250,409.168,244.759,57.068,-99.717,29.521,28533.822,61174.442,20240312_212106,479178,27
1,KDFX20240313_022933_V06,101.455,0.081,412.730,246.842,63.338,-99.699,29.511,31669.134,62317.388,20240312_212933,479178,26
2,KDFX20240313_010544_V06,17.639,0.224,156.696,148.966,18.268,-101.023,29.952,9134.167,104100.095,20240312_200544,479177,13
2,KDFX20240313_011410_V06,26.072,0.147,156.791,149.819,28.353,-101.022,29.948,14176.566,103758.412,20240312_201410,479174,27
2,KDFX20240313_012238_V06,34.539,0.217,163.403,157.156,37.561,-100.988,29.915,18780.260,98821.930,20240312_202238,479176,12
2,KDFX20240313_013104_V06,42.972,0.272,175.112,152.684,52.209,-100.927,29.935,26104.287,96564.594,20240312_203104,479174,23
13,KDFX20240313_012238_V06,34.539,0.864,264.586,214.906,8.485,-100.463,29.656,4242.657,46084.763,20240312_202238,479176,12
13,KDFX20240313_013104_V06,42.972,0.846,263.782,212.382,14.938,-100.467,29.668,7468.907,47404.458,20240312_203104,479174,23
13,KDFX20240313_013926_V06,51.339,0.305,260.499,207.665,18.963,-100.484,29.689,9481.597,50214.900,20240312_203926,479173,19
13,KDFX20240313_014747_V06,59.689,0.063,259.507,197.025,26.154,-100.490,29.737,13077.084,55325.153,20240312_204747,479175,23
5,KDFX20240313_011410_V06,26.072,0.634,368.115,329.885,8.675,-99.930,29.137,4337.467,37191.283,20240312_201410,479174,27
5,KDFX20240313_012238_V06,34.539,0.592,368.787,331.027,13.081,-99.927,29.132,6540.308,37730.349,20240312_202238,479176,12
5,KDFX20240313_013104_V06,42.972,0.110,368.720,330.132,8.586,-99.927,29.136,4292.999,37518.070,20240312_203104,479174,23
5,KDFX20240313_013926_V06,51.339,0.525,368.554,329.442,14.227,-99.928,29.139,7113.481,37304.318,20240312_203926,479173,19
16,KDFX20240313_013104_V06,42.972,0.178,167.608,410.409,14.472,-100.958,28.773,7236.128,86194.427,20240312_203104,479174,23
16,KDFX20240313_013926_V06,51.339,0.295,169.221,411.124,21.810,-100.950,28.770,10904.825,85807.475,20240312_203926,479173,19
3,KDFX20240313_010544_V06,17.639,0.066,421.425,210.070,19.546,-99.653,29.677,9773.064,75550.329,20240312_200544,479177,13
6,KDFX20240313_011410_V06,26.072,0.210,419.706,297.043,2.702,-99.664,29.284,1350.948,59871.498,20240312_201410,479174,27
7,KDFX20240313_011410_V06,26.072,0.097,393.508,309.421,8.652,-99.799,29.229,4326.195,46990.609,20240312_201410,479174,27
11,KDFX20240313_011410_V06,26.072,0.070,437.213,290.523,1.992,-99.574,29.313,996.124,68769.944,20240312_201410,479174,27
15,KDFX20240313_012238_V06,34.539,0.059,165.669,274.766,17.011,-100.972,29.385,8505.604,68340.244,20240312_202238,479176,12
17,KDFX20240313_013104_V06,42.972,0.111,244.333,417.969,18.885,-100.565,28.740,9442.471,65221.787,20240312_203104,479174,23
4,KDFX20240315_010725_V06,18.103,0.877,407.639,259.625,8.306,-99.726,29.453,4153.114,57480.912,20240314_200725,479175,16
4,KDFX20240315_011403_V06,24.736,0.896,405.978,258.552,12.821,-99.734,29.458,6410.331,56897.146,20240314_201403,479178,5
4,KDFX20240315_012042_V06,31.386,0.886,403.074,256.608,16.334,-99.749,29.467,8167.200,55917.515,20240314_202042,479178,18
4,KDFX20240315_012721_V06,38.036,0.706,401.606,257.489,20.577,-99.757,29.463,10288.470,55070.409,20240314_202721,479176,17
4,KDFX20240315_013400_V06,44.686,0.706,401.652,254.390,25.790,-99.756,29.477,12895.140,55707.506,20240314_203400,479180,21
4,KDFX20240315_014039_V06,51.336,0.584,402.457,254.731,31.177,-99.752,29.476,15588.275,56006.023,20240314_204039,479170,7
4,KDFX20240315_014718_V06,57.986,0.637,400.665,254.080,32.762,-99.761,29.479,16380.869,55322.050,20240314_204718,479177,13
4,KDFX20240315_020045_V06,71.436,0.516,396.889,243.151,47.655,-99.781,29.528,23827.644,56167.757,20240314_210045,479170,8
4,KDFX20240315_020727_V06,78.136,0.651,395.317,233.390,59.098,-99.788,29.572,29548.770,58142.405,20240314_210727,479175,9
4,KDFX20240315_021414_V06,84.920,0.322,395.740,236.130,63.737,-99.786,29.560,31868.526,57544.765,20240314_211414,479173,10
4,KDFX20240315_022100_V06,91.686,0.224,394.413,238.093,68.350,-99.793,29.551,34174.842,56449.740,20240314_212100,479173,8
4,KDFX20240315_022856_V06,99.620,0.065,398.333,240.372,75.793,-99.773,29.541,37896.514,57499.833,20240314_212856,479178,7
4,KDFX20240315_023547_V06,106.470,-1.000,400.770,242.281,81.894,-99.761,29.532,40947.089,58064.932,20240314_213547,479178,11
4,KDFX20240315_024243_V06,113.403,0.118,405.579,232.824,65.045,-99.735,29.574,32522.461,62568.947,20240314_214243,479176,19
4,KDFX20240315_024939_V06,120.336,0.260,406.620,234.615,73.473,-99.730,29.566,36736.634,62535.858,20240314_214939,479179,9
4,KDFX20240315_030335_V06,134.270,0.151,421.294,227.982,62.462,-99.654,29.596,31230.991,70531.854,20240314_220335,479172,12
4,KDFX20240315_031032_V06,141.220,0.088,418.461,230.337,74.708,-99.669,29.585,37354.003,68713.227,20240314_221032,479179,24
8,KDFX20240315_011403_V06,24.736,0.800,264.155,214.186,7.280,-100.465,29.659,3639.908,46499.483,20240314_201403,479178,5
8,KDFX20240315_012042_V06,31.386,0.782,262.956,212.645,13.374,-100.472,29.666,6686.865,47442.624,20240314_202042,479178,18
8,KDFX20240315_012721_V06,38.036,0.732,259.693,207.882,17.177,-100.489,29.688,8588.386,50275.428,20240314_202721,479176,17
8,KDFX20240315_013400_V06,44.686,0.655,260.982,205.791,21.569,-100.482,29.697,10784.437,50984.562,20240314_203400,479180,21
8,KDFX20240315_014039_V06,51.336,0.285,254.881,201.769,26.621,-100.513,29.715,13310.530,54048.952,20240314_204039,479170,7
8,KDFX20240315_014718_V06,57.986,0.063,257.282,202.384,32.912,-100.501,29.713,16455.977,53276.675,20240314_204718,479177,13
11,KDFX20240315_011403_V06,24.736,0.234,127.057,142.171,19.537,-101.176,29.981,9768.461,117067.588,20240314_201403,479178,5
11,KDFX20240315_012042_V06,31.386,0.234,126.864,142.847,27.005,-101.177,29.978,13502.312,116911.374,20240314_202042,479178,18
11,KDFX20240315_012721_V06,38.036,0.149,130.055,144.499,28.236,-101.161,29.971,14117.775,115176.025,20240314_202721,479176,17
11,KDFX20240315_013400_V06,44.686,0.073,131.482,142.357,29.422,-101.153,29.981,14711.153,115379.358,20240314_203400,479180,21
11,KDFX20240315_014039_V06,51.336,-1.000,133.222,141.194,30.952,-101.144,29.986,15475.756,115145.842,20240314_204039,479170,7
11,KDFX20240315_014718_V06,57.986,-1.000,134.961,140.032,32.481,-101.135,29.991,16240.359,114921.374,20240314_204718,479177,13
11,KDFX20240315_020045_V06,71.436,-1.000,138.479,137.680,35.574,-101.117,30.002,17786.812,114495.246,20240314_210045,479170,8
11,KDFX20240315_020727_V06,78.136,-1.000,140.232,136.509,37.114,-101.108,30.007,18557.164,114296.995,20240314_210727,479175,9
11,KDFX20240315_021414_V06,84.920,-1.000,142.006,135.323,38.674,-101.099,30.013,19337.097,114105.845,20240314_211414,479173,10
11,KDFX20240315_022100_V06,91.686,0.208,161.484,133.117,37.255,-100.998,30.023,18627.339,108439.645,20240314_212100,479173,8
11,KDFX20240315_022856_V06,99.620,0.095,164.562,127.505,35.112,-100.982,30.049,17555.817,109656.308,20240314_212856,479178,7
11,KDFX20240315_023547_V06,106.470,0.054,142.276,131.179,28.297,-101.098,30.032,14148.382,115517.921,20240314_213547,479178,11
5,KDFX20240315_010725_V06,18.103,0.365,439.567,202.534,2.459,-99.559,29.710,1229.504,85115.534,20240314_200725,479175,16
5,KDFX20240315_011403_V06,24.736,0.191,439.852,202.557,9.395,-99.558,29.710,4697.665,85226.015,20240314_201403,479178,5
12,KDFX20240315_011403_V06,24.736,0.053,416.905,294.614,4.575,-99.679,29.295,2287.270,58514.418,20240314_201403,479178,5
12,KDFX20240315_012042_V06,31.386,0.113,416.922,294.523,11.956,-99.679,29.296,5978.209,58525.259,20240314_202042,479178,18
16,KDFX20240315_013400_V06,44.686,0.054,367.200,333.554,7.647,-99.935,29.121,3823.372,37555.452,20240314_203400,479180,21
16,KDFX20240315_014039_V06,51.336,0.252,366.429,333.360,14.397,-99.939,29.122,7198.456,37167.347,20240314_204039,479170,7
6,KDFX20240315_010725_V06,18.103,0.135,116.436,146.728,23.260,-101.231,29.960,11630.188,119570.380,20240314_200725,479175,16
9,KDFX20240315_011403_V06,24.736,0.555,482.123,281.067,14.173,-99.342,29.355,7086.689,91552.432,20240314_201403,479178,5
10,KDFX20240315_011403_V06,24.736,0.251,365.646,308.125,6.073,-99.943,29.235,3036.491,33073.367,20240314_201403,479178,5
15,KDFX20240315_012721_V06,38.036,0.122,246.251,426.253,12.832,-100.555,28.703,6416.082,68608.911,20240314_202721,479176,17
17,KDFX20240315_021414_V06,84.920,0.109,160.069,128.127,29.362,-101.006,30.046,14680.817,110816.196,20240314_211414,479173,10
16,KDFX20240316_005130_V06,1.582,0.242,414.240,266.280,3.027,-99.692,29.423,1513.641,59556.197,20240315_195130,479186,4258
16,KDFX20240316_005547_V06,5.866,0.739,412.090,267.782,8.434,-99.703,29.417,4216.884,58314.279,20240315_195547,479199,3778
16,KDFX20240316_010441_V06,14.766,0.877,405.532,271.866,10.235,-99.737,29.398,5117.322,54608.758,20240315_200441,479190,3468
16,KDFX20240316_010857_V06,19.032,0.739,403.064,273.136,10.506,-99.749,29.393,5252.983,53253.534,20240315_200857,479185,3256
16,KDFX20240316_011312_V06,23.282,0.570,400.221,276.494,14.410,-99.764,29.378,7205.232,51470.213,20240315_201312,479180,3275
16,KDFX20240316_011728_V06,27.549,0.380,398.107,278.246,17.040,-99.775,29.370,8519.845,50244.946,20240315_201728,479185,3390
16,KDFX20240316_012143_V06,31.799,0.182,394.831,279.525,21.091,-99.792,29.364,10545.431,48507.921,20240315_202143,479207,3069
16,KDFX20240316_012621_V06,36.432,0.127,391.993,280.097,22.504,-99.807,29.361,11252.089,47060.639,20240315_202621,479195,2905
16,KDFX20240316_013042_V06,40.782,0.145,388.374,282.594,26.054,-99.825,29.350,13027.201,45036.042,20240315_203042,479187,3065
16,KDFX20240316_013458_V06,45.049,0.282,386.881,286.834,29.934,-99.833,29.331,14967.013,43936.348,20240315_203458,479188,3330
16,KDFX20240316_013936_V06,49.682,0.359,386.223,289.252,36.040,-99.836,29.320,18020.135,43445.351,20240315_203936,479182,3467
16,KDFX20240316_014414_V06,54.316,0.088,379.853,291.518,39.806,-99.869,29.310,19903.026,40151.048,20240315_204414,479188,3228
16,KDFX20240316_014852_V06,58.949,0.213,376.026,292.804,41.330,-99.889,29.304,20665.177,38182.983,20240315_204852,479182,3370
16,KDFX20240316_015330_V06,63.582,0.188,374.195,292.805,44.176,-99.898,29.304,22087.788,37271.567,20240315_205330,479180,3481
16,KDFX20240316_020208_V06,72.216,0.235,374.231,293.367,45.953,-99.898,29.302,22976.483,37263.458,20240315_210208,479199,4546
21,KDFX20240316_012621_V06,36.432,0.069,189.235,318.858,15.731,-100.850,29.186,7865.419,56179.281,20240315_202621,479195,2905
21,KDFX20240316_013042_V06,40.782,-1.000,189.235,318.858,22.647,-100.850,29.186,11323.669,56179.281,20240315_203042,479187,3065
21,KDFX20240316_013458_V06,45.049,0.062,191.111,312.176,25.516,-100.840,29.216,12758.080,54783.977,20240315_203458,479188,3330
2,KDFX20240315_232004_V06,-89.851,0.090,273.021,172.061,35.862,-100.420,29.850,17931.023,65376.317,20240315_182004,479182,1649
3,KDFX20240315_232004_V06,-89.851,0.076,306.854,155.952,22.434,-100.245,29.922,11216.766,72105.417,20240315_182004,479182,1649
7,KDFX20240315_232430_V06,-85.418,0.058,398.069,111.913,7.843,-99.771,30.120,3921.581,106059.417,20240315_182430,479192,1657
18,KDFX20240316_010857_V06,19.032,0.213,264.842,226.194,7.022,-100.462,29.605,3510.983,40875.770,20240315_200857,479185,3256
20,KDFX20240316_011728_V06,27.549,0.061,395.195,508.370,39.148,-99.795,28.332,19573.963,114542.699,20240315_201728,479185,3390
22,KDFX20240316_014852_V06,58.949,0.069,246.969,256.073,29.728,-100.554,29.470,14863.909,34430.770,20240315_204852,479182,3370
25,KDFX20240316_022040_V06,90.749,0.158,361.171,201.431,24.548,-99.964,29.717,12274.158,58003.840,20240315_212040,479196,1142
29,KDFX20240316_024749_V06,117.899,0.170,234.793,402.635,34.218,-100.614,28.809,17108.959,60798.841,20240315_214749,479191,35
13,KDFX20240317_012343_V06,33.198,0.572,269.459,234.551,10.270,-100.438,29.568,5134.930,36111.905,20240316_202343,479203,17
13,KDFX20240317_012710_V06,36.648,0.369,269.255,235.460,15.293,-100.439,29.564,7646.401,35744.713,20240316_202710,479175,10
13,KDFX20240317_013044_V06,40.215,0.588,269.719,239.491,17.817,-100.436,29.545,8908.415,33831.365,20240316_203044,479196,31
13,KDFX20240317_013418_V06,43.782,0.343,270.053,243.062,19.044,-100.435,29.529,9522.091,32166.622,20240316_203418,479200,26
13,KDFX20240317_013745_V06,47.232,0.458,271.326,243.139,19.838,-100.428,29.529,9918.929,31840.986,20240316_203745,479197,15
13,KDFX20240317_014112_V06,50.682,0.372,271.129,242.264,24.046,-100.429,29.533,12023.048,32276.019,20240316_204112,479190,13
13,KDFX20240317_014435_V06,54.065,0.377,270.363,241.203,28.246,-100.433,29.538,14123.138,32921.806,20240316_204435,479203,31
13,KDFX20240317_014802_V06,57.515,0.304,268.668,241.965,30.320,-100.442,29.534,15159.934,32976.503,20240316_204802,479189,103
13,KDFX20240317_015114_V06,60.715,0.156,267.933,241.899,34.704,-100.446,29.534,17352.176,33181.193,20240316_205114,479188,164
13,KDFX20240317_015459_V06,64.465,0.252,267.808,243.125,36.091,-100.446,29.529,18045.372,32676.975,20240316_205459,479184,173
13,KDFX20240317_020155_V06,71.398,0.437,265.697,243.988,44.375,-100.457,29.525,22187.482,32840.600,20240316_210155,479184,360
13,KDFX20240317_020529_V06,74.965,0.432,265.291,242.252,51.132,-100.459,29.533,25566.194,33688.338,20240316_210529,479195,510
13,KDFX20240317_020903_V06,78.532,0.088,265.738,236.286,58.622,-100.457,29.560,29310.929,36171.129,20240316_210903,479195,697
10,KDFX20240317_005248_V06,2.282,0.786,416.117,265.943,5.586,-99.682,29.425,2792.942,60504.340,20240316_195248,479189,65
10,KDFX20240317_005623_V06,5.865,0.162,416.166,265.950,11.543,-99.682,29.425,5771.696,60526.685,20240316_195623,479203,70
10,KDFX20240317_010310_V06,12.648,0.718,416.729,261.188,12.305,-99.679,29.446,6152.270,61506.031,20240316_200310,479196,76
10,KDFX20240317_010636_V06,16.082,0.682,416.314,259.901,14.397,-99.681,29.452,7198.599,61515.892,20240316_200636,479200,76
10,KDFX20240317_011010_V06,19.648,0.435,414.802,258.774,18.047,-99.689,29.457,9023.615,60990.035,20240316_201010,479205,97
10,KDFX20240317_011344_V06,23.215,0.463,414.575,258.180,21.767,-99.690,29.460,10883.351,60984.199,20240316_201344,479180,77
10,KDFX20240317_011710_V06,26.648,0.552,413.674,256.041,25.564,-99.694,29.470,12781.826,60939.129,20240316_201710,479197,57
10,KDFX20240317_012026_V06,29.915,0.119,414.055,252.191,26.410,-99.692,29.487,13205.121,61835.203,20240316_202026,479190,13
10,KDFX20240317_012343_V06,33.198,0.074,414.704,251.638,31.573,-99.689,29.489,15786.529,62241.256,20240316_202343,479203,17
5,KDFX20240317_001516_V06,-35.252,0.182,225.139,85.206,27.485,-100.669,30.241,13742.544,113732.828,20240316_191516,479172,13
14,KDFX20240317_012343_V06,33.198,0.056,486.683,283.291,16.841,-99.319,29.344,8420.670,93714.496,20240316_202343,479203,17
16,KDFX20240317_013418_V06,43.782,0.126,341.189,344.107,16.503,-100.069,29.073,8251.673,30174.179,20240316_203418,479200,26
16,KDFX20240317_013745_V06,47.232,-1.000,341.189,344.107,21.989,-100.069,29.073,10994.423,30174.179,20240316_203745,479197,15
16,KDFX20240317_014112_V06,50.682,0.051,343.069,344.564,19.072,-100.059,29.071,9536.156,30987.577,20240316_204112,479190,13
1,KDFX20240318_004615_V06,-4.865,0.136,411.516,267.990,3.069,-99.706,29.416,1534.603,58009.844,20240317_194615,479176,3
1,KDFX20240318_005306_V06,1.985,0.876,409.879,270.557,9.783,-99.714,29.404,4891.526,56877.748,20240317_195306,479176,2
1,KDFX20240318_010653_V06,15.768,0.920,407.076,272.374,14.149,-99.729,29.396,7074.326,55291.278,20240317_200653,479180,4
1,KDFX20240318_011350_V06,22.718,0.891,406.910,272.918,19.717,-99.730,29.394,9858.725,55143.235,20240317_201350,479173,0
1,KDFX20240318_012047_V06,29.668,0.891,398.965,282.505,28.448,-99.771,29.350,14224.195,50250.006,20240317_202047,479176,4
1,KDFX20240318_012743_V06,36.601,0.948,395.780,284.839,33.872,-99.787,29.340,16935.870,48486.167,20240317_202743,479176,0
1,KDFX20240318_013440_V06,43.551,0.923,395.326,289.903,43.027,-99.790,29.317,21513.282,47929.761,20240317_203440,479175,8
1,KDFX20240318_014137_V06,50.501,0.809,394.474,287.324,48.033,-99.794,29.329,24016.319,47660.468,20240317_204137,479174,2
1,KDFX20240318_014834_V06,57.451,0.677,388.864,288.066,52.832,-99.823,29.326,26415.784,44830.717,20240317_204834,479177,2
1,KDFX20240318_020226_V06,71.318,0.411,382.891,296.880,63.172,-99.854,29.286,31585.764,41474.848,20240317_210226,479179,0
4,KDFX20240318_011350_V06,22.718,0.581,263.728,234.747,13.826,-100.467,29.567,6912.920,37328.616,20240317_201350,479173,0
4,KDFX20240318_012047_V06,29.668,0.637,264.006,237.088,22.276,-100.466,29.556,11138.125,36240.657,20240317_202047,479176,4
4,KDFX20240318_012743_V06,36.601,0.650,261.872,238.830,28.952,-100.477,29.548,14476.119,36039.865,20240317_202743,479176,0
4,KDFX20240318_013440_V06,43.551,0.507,257.917,240.297,36.222,-100.497,29.542,18111.115,36522.083,20240317_203440,479175,8
