track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time,n_radar_pixels,n_refAbove40_pixels
1,KSJT20250207_230850_V06,-73.817,0.069,419.354,322.682,17.828,-99.866,31.267,8913.998,60744.879,20250207_170850,479174,170
2,KSJT20250207_232927_V06,-53.200,0.065,412.199,323.760,16.630,-99.903,31.263,8314.770,57343.689,20250207_172927,479174,191
3,KSJT20250208_000309_V06,-19.500,0.103,245.598,175.842,8.606,-100.780,31.931,4302.902,67777.024,20250207_180309,479173,229
4,KSJT20250208_001648_V06,-5.850,0.065,261.415,392.641,30.414,-100.694,30.953,15206.968,50177.564,20250207_181648,479174,281
6,KSJT20250208_003027_V06,7.800,0.241,284.538,243.518,15.894,-100.574,31.626,7947.025,29279.880,20250207_183027,479167,325
9,KSJT20250208_010605_V06,43.433,0.088,419.603,328.190,17.564,-99.864,31.242,8782.246,61439.972,20250207_190605,479173,180
7,KSJT20250209_000234_V06,-20.952,0.586,275.138,272.404,15.686,-100.623,31.495,7843.128,18571.544,20250208_180234,479170,136
7,KSJT20250209_000915_V06,-14.268,0.766,271.107,272.980,21.890,-100.644,31.493,10944.873,19779.501,20250208_180915,479171,146
7,KSJT20250209_001608_V06,-7.385,0.177,264.929,269.108,23.375,-100.677,31.510,11687.433,23368.461,20250208_181608,479169,98
7,KSJT20250209_002253_V06,-0.635,0.136,261.245,257.745,23.284,-100.696,31.561,11641.876,28668.183,20250208_182253,479174,117
3,KSJT20250208_232108_V06,-62.385,0.069,185.932,201.345,56.631,-101.095,31.815,28315.437,75405.835,20250208_172108,479171,117
3,KSJT20250208_232808_V06,-55.385,0.083,186.747,203.708,65.447,-101.090,31.804,32723.319,74327.560,20250208_172808,479172,119
11,KSJT20250209_002253_V06,-0.635,0.066,427.536,260.275,10.339,-99.821,31.548,5169.666,66789.879,20250208_182253,479174,117
11,KSJT20250209_002952_V06,6.348,0.078,429.113,259.597,19.635,-99.812,31.552,9817.448,67643.721,20250208_182952,479176,110
1,KSJT20250208_230719_V06,-76.202,0.090,415.136,317.788,8.531,-99.888,31.289,4265.343,58250.991,20250208_170719,479173,121
2,KSJT20250208_231414_V06,-69.285,0.073,280.617,208.685,14.831,-100.595,31.783,7415.447,46674.910,20250208_171414,479173,110
5,KSJT20250208_232808_V06,-55.385,0.112,413.663,324.479,8.589,-99.896,31.259,4294.514,58134.587,20250208_172808,479172,119
5,KSJT20250208_233458_V06,-48.552,-1.000,413.663,324.479,19.454,-99.896,31.259,9727.014,58134.587,20250208_173458,479170,103
5,KSJT20250208_234157_V06,-41.568,0.092,415.596,324.899,15.569,-99.885,31.257,7784.527,59123.816,20250208_174157,479172,92
10,KSJT20250209_001608_V06,-7.385,0.056,377.653,289.593,6.378,-100.084,31.417,3189.037,39173.511,20250208_181608,479169,98
16,KSJT20250209_003651_V06,13.332,0.054,405.927,226.373,3.524,-99.934,31.702,1761.997,64500.964,20250208_183651,479170,87
17,KSJT20250209_014644_V06,83.215,0.076,418.288,320.076,14.926,-99.871,31.279,7462.845,59989.846,20250208_194644,479173,138
18,KSJT20250209_021404_V06,110.548,0.083,413.289,322.418,18.457,-99.897,31.269,9228.313,57743.107,20250208_201404,479170,124
3,KSJT20250210_234949_V06,-35.422,0.272,40.610,109.853,60.406,-101.868,32.221,30203.100,160809.745,20250210_174949,479173,101
3,KSJT20250211_000313_V06,-22.022,0.117,50.849,109.742,72.233,-101.814,32.222,36116.326,156743.514,20250210_180313,479172,48
4,KSJT20250211_003013_V06,4.978,0.078,36.896,266.456,67.194,-101.877,31.515,33597.076,132616.684,20250210_183013,479172,49
4,KSJT20250211_003659_V06,11.745,0.056,38.001,260.873,77.591,-101.872,31.540,38795.538,132452.352,20250210_183659,479175,100
13,KSJT20250211_021325_V06,108.178,0.298,27.168,286.395,45.682,-101.927,31.424,22841.145,136585.424,20250210_201325,479173,97
13,KSJT20250211_022026_V06,115.195,0.069,27.367,283.452,55.190,-101.926,31.438,27594.993,136567.288,20250210_202026,479175,98
9,KSJT20250211_013156_V06,66.695,0.064,338.110,29.898,30.477,-100.289,32.589,15238.480,136388.711,20250210_193156,479163,90
11,KSJT20250211_020625_V06,101.178,0.148,28.667,265.669,54.194,-101.921,31.518,27096.821,136748.177,20250210_200625,479175,98
12,KSJT20250211_020625_V06,101.178,0.120,389.953,52.910,45.036,-100.014,32.484,22517.986,131477.327,20250210_200625,479175,98
7,KSJT20250212_011811_V06,52.093,0.078,26.192,470.030,31.502,-101.920,30.596,15751.204,161153.052,20250211_191811,479173,123
7,KSJT20250212_012453_V06,58.793,0.275,26.771,471.603,40.043,-101.917,30.589,20021.329,161323.876,20250211_192453,479168,157
7,KSJT20250212_013136_V06,65.510,0.168,32.448,470.709,44.948,-101.887,30.594,22474.136,158686.677,20250211_193136,479172,153
9,KSJT20250212_020614_V06,100.143,0.065,382.636,113.003,1.918,-100.054,32.214,958.767,102220.923,20250211_200614,479175,122
11,KSJT20250212_024317_V06,137.193,0.139,412.037,325.073,10.551,-99.904,31.257,5275.398,57403.959,20250211_204317,479195,189
1,KSJT20250212_230709_V06,-79.786,0.218,25.760,172.950,46.427,-101.942,31.936,23213.503,151120.393,20250212_170709,479172,131
1,KSJT20250212_231352_V06,-73.070,0.224,26.185,172.073,53.321,-101.940,31.940,26660.346,151112.286,20250212_171352,479172,166
1,KSJT20250212_232033_V06,-66.386,0.092,28.700,178.725,52.811,-101.926,31.910,26405.313,148586.080,20250212_172033,479171,138
2,KSJT20250213_002738_V06,0.697,0.060,25.713,179.419,53.977,-101.942,31.907,26988.438,149810.614,20250212_182738,479172,120
2,KSJT20250213_003420_V06,7.397,-1.000,25.713,179.419,64.630,-101.942,31.907,32314.938,149810.614,20250212_183420,479175,132
2,KSJT20250213_004102_V06,14.097,0.087,25.553,168.585,50.973,-101.944,31.955,25486.294,152143.963,20250212_184102,479172,122
1,KSJT20250213_230523_V06,-82.393,0.281,171.479,326.094,12.418,-101.167,31.252,6208.881,65571.568,20250213_170523,479174,98
1,KSJT20250213_231210_V06,-75.610,0.184,172.685,326.264,18.810,-101.161,31.251,9405.129,64997.729,20250213_171210,479172,85
1,KSJT20250215_010621_V06,37.739,0.213,269.992,398.393,26.679,-100.649,30.927,13339.609,51433.491,20250214_190621,479172,195
1,KSJT20250215_011322_V06,44.755,0.221,265.998,393.803,34.219,-100.670,30.948,17109.339,49887.627,20250214_191322,479171,184
2,KSJT20250215_012711_V06,58.572,0.113,419.265,322.577,13.768,-99.866,31.268,6884.193,60691.627,20250214_192711,479174,204
2,KSJT20250215_013412_V06,65.589,-1.000,419.265,322.577,24.925,-99.866,31.268,12462.443,60691.627,20250214_193412,479172,201
2,KSJT20250215_014114_V06,72.622,0.051,416.139,320.590,16.999,-99.882,31.277,8499.332,58975.072,20250214_194114,479172,190
4,KSJT20250215_020204_V06,93.455,0.095,397.276,292.141,6.863,-99.981,31.406,3431.530,48796.312,20250214_200204,479171,202
2,KSJT20250216_004727_V06,18.010,0.096,374.855,365.517,17.395,-100.100,31.075,8697.556,49738.532,20250215_184727,479174,177
3,KSJT20250216_010742_V06,38.260,0.114,273.805,398.352,29.692,-100.629,30.928,14846.237,50890.082,20250215_190742,479171,161
4,KSJT20250216_011443_V06,45.277,0.053,388.019,361.536,6.064,-100.031,31.093,3032.024,53697.984,20250215_191443,479170,127
1,KSJT20250218_024206_V06,131.020,0.066,422.381,324.500,16.330,-99.850,31.259,8164.898,62404.601,20250217_204206,479172,183
2,KSJT20250219_014553_V06,73.992,0.053,419.287,325.784,13.763,-99.866,31.253,6881.374,61020.819,20250218_194553,479170,82
1,KSJT20250220_231606_V06,-77.396,0.060,178.769,322.444,6.518,-101.129,31.268,3259.089,61645.715,20250220_171606,479172,92
2,KSJT20250221_012603_V06,52.554,0.061,222.458,300.893,6.942,-100.900,31.366,3471.024,38773.744,20250220_192603,479172,83
1,KSJT20250221_231310_V06,-81.123,0.054,414.961,323.523,16.622,-99.889,31.264,8311.226,58671.503,20250221_171310,479172,82
2,KSJT20250222_010747_V06,33.494,0.052,24.110,428.028,31.163,-101.933,30.786,15581.632,152074.570,20250221_190747,479172,45
1,KSJT20250222_230720_V06,-87.744,0.072,397.246,234.673,10.148,-99.980,31.665,5073.784,58575.599,20250222_170720,479172,88
2,KSJT20250223_004915_V06,14.172,0.071,340.370,307.242,5.016,-100.280,31.338,2507.786,20506.978,20250222_184915,479172,74
1,KSJT20250223_232628_V06,-69.393,0.282,338.963,325.309,8.491,-100.288,31.257,4245.461,23230.886,20250223_172628,479173,64
3,KSJT20250224_010929_V06,33.623,0.211,315.421,263.267,20.684,-100.411,31.537,10342.049,19919.064,20250223_190929,479172,54
2,KSJT20250224_231405_V06,-82.553,0.367,415.243,321.992,14.392,-99.887,31.271,7195.835,58661.486,20250224_171405,479171,108
2,KSJT20250224_232052_V06,-75.770,-1.000,415.243,321.992,25.177,-99.887,31.271,12588.585,58661.486,20250224_172052,479171,99
2,KSJT20250224_232734_V06,-69.070,0.327,421.302,329.225,14.909,-99.856,31.238,7454.586,62386.486,20250224_172734,479171,90
4,KSJT20250225_002208_V06,-14.503,0.109,262.388,390.503,25.117,-100.689,30.963,12558.529,49003.678,20250224_182208,479171,374
6,KSJT20250225_004230_V06,5.864,0.436,306.379,251.761,23.407,-100.459,31.589,11703.644,24329.645,20250224_184230,479174,217
7,KSJT20250225_004915_V06,12.614,0.071,262.449,387.471,26.324,-100.689,30.976,13162.048,47595.199,20250224_184915,479170,189
7,KSJT20250225_010248_V06,26.164,0.062,270.589,402.592,19.195,-100.646,30.908,9597.639,53362.496,20250224_190248,479174,190
8,KSJT20250225_004915_V06,12.614,0.064,429.448,285.397,4.969,-99.811,31.435,2484.386,65134.695,20250224_184915,479170,189
9,KSJT20250225_010248_V06,26.164,0.077,311.135,277.125,15.135,-100.434,31.474,7567.524,12720.449,20250224_190248,479174,190
7,KSJT20250226_003719_V06,-0.090,0.447,289.253,246.785,12.270,-100.549,31.611,6134.960,27144.944,20250225_183719,479172,319
7,KSJT20250226_004409_V06,6.743,0.284,289.393,244.607,20.977,-100.548,31.621,10488.673,28199.835,20250225_184409,479171,258
8,KSJT20250226_003719_V06,-0.090,0.123,320.295,263.109,17.556,-100.385,31.537,8777.794,21052.459,20250225_183719,479172,319
8,KSJT20250226_004409_V06,6.743,0.064,321.188,262.859,25.022,-100.381,31.539,12510.926,21379.655,20250225_184409,479171,258
15,KSJT20250226_021317_V06,95.877,0.087,255.035,523.880,45.097,-100.726,30.361,22548.571,114175.441,20250225_201317,479174,300
15,KSJT20250226_022007_V06,102.710,0.058,258.691,522.652,51.590,-100.707,30.367,25795.240,113225.651,20250225_202007,479176,203
1,KSJT20250225_230758_V06,-89.440,0.173,415.037,324.649,8.972,-99.888,31.259,4485.832,58824.077,20250225_170758,479174,182
3,KSJT20250225_231440_V06,-82.740,0.081,281.501,371.188,11.532,-100.589,31.050,5765.888,36776.316,20250225_171440,479172,151
4,KSJT20250225_234903_V06,-48.357,0.127,256.541,379.085,22.188,-100.720,31.014,11094.177,45119.734,20250225_174903,479170,200
5,KSJT20250226_000941_V06,-27.723,0.120,423.887,316.906,23.718,-99.842,31.293,11859.188,62517.860,20250225_180941,479170,282
6,KSJT20250226_001628_V06,-20.940,0.176,258.643,372.995,21.748,-100.709,31.042,10874.022,41948.710,20250225_181628,479170,233
9,KSJT20250226_003719_V06,-0.090,0.055,265.204,390.267,25.098,-100.674,30.964,12549.225,48370.880,20250225_183719,479172,319
9,KSJT20250226_004409_V06,6.743,0.119,267.543,387.977,19.444,-100.662,30.974,9722.202,46886.452,20250225_184409,479171,258
10,KSJT20250226_004409_V06,6.743,0.409,281.612,464.614,6.841,-100.588,30.629,3420.427,82819.080,20250225_184409,479171,258
12,KSJT20250226_004409_V06,6.743,0.130,185.787,284.643,8.563,-101.093,31.439,4281.630,57620.303,20250225_184409,479171,258
16,KSJT20250226_024756_V06,130.527,0.347,417.995,322.058,18.423,-99.873,31.270,9211.334,60019.429,20250225_204756,479172,229
2,KSJT20250226_233334_V06,-64.605,0.063,419.237,324.815,14.136,-99.866,31.258,7068.096,60895.766,20250226_173334,479173,472
2,KSJT20250226_234226_V06,-55.738,0.082,420.155,323.199,23.194,-99.861,31.265,11596.781,61186.831,20250226_174226,479173,508
8,KSJT20250227_002652_V06,-11.305,0.815,379.058,329.422,10.129,-100.077,31.238,5064.476,42177.419,20250226_182652,479172,484
8,KSJT20250227_003545_V06,-2.421,0.563,381.344,334.599,17.007,-100.065,31.214,8503.387,44198.389,20250226_183545,479170,506
1,KSJT20250226_231546_V06,-82.405,0.068,259.827,378.082,8.468,-100.703,31.019,4234.108,43904.997,20250226_171546,479172,412
3,KSJT20250226_234226_V06,-55.738,0.852,411.613,280.795,11.485,-99.905,31.456,5742.306,56626.760,20250226_174226,479173,508
3,KSJT20250226_235119_V06,-46.855,-1.000,411.613,280.795,25.609,-99.905,31.456,12804.556,56626.760,20250226_175119,479170,544
3,KSJT20250227_000905_V06,-29.088,0.092,417.389,283.314,14.567,-99.875,31.445,7283.409,59284.453,20250226_180905,479173,486
10,KSJT20250227_003545_V06,-2.421,0.137,302.398,357.804,21.442,-100.480,31.110,10720.779,28926.627,20250226_183545,479170,506
11,KSJT20250227_012903_V06,50.879,0.077,394.635,520.777,54.845,-100.000,30.374,27422.480,120102.353,20250226_192903,479174,448
11,KSJT20250227_013757_V06,59.779,0.069,398.914,524.930,40.056,-99.978,30.356,20027.809,122859.070,20250226_193757,479172,466
13,KSJT20250227_021332_V06,95.362,0.051,373.550,524.850,38.365,-100.110,30.356,19182.497,118286.856,20250226_201332,479168,514
1,KSJT20250227_231351_V06,-85.080,0.084,140.380,231.865,7.954,-101.334,31.676,3977.217,86776.995,20250227_171351,479173,312
3,KSJT20250228_010937_V06,30.686,0.068,354.321,184.552,34.829,-100.205,31.891,17414.562,63794.787,20250227_190937,479170,78
4,KSJT20250228_013620_V06,57.403,0.249,393.398,298.769,16.787,-100.001,31.376,8393.581,46703.059,20250227_193620,479171,74
5,KSJT20250228_023840_V06,119.736,0.082,413.344,316.612,19.609,-99.897,31.295,9804.726,57277.655,20250227_203840,479173,162
2,KSJT20250228_231321_V06,-86.334,0.157,418.818,321.106,6.414,-99.868,31.274,3207.176,60339.175,20250228_171321,479173,208
2,KSJT20250228_232215_V06,-77.434,0.294,417.898,322.202,12.968,-99.873,31.269,6484.214,59984.945,20250228_172215,479176,188
2,KSJT20250228_233110_V06,-68.517,0.621,419.800,326.126,13.043,-99.863,31.252,6521.300,61308.099,20250228_173110,479172,218
2,KSJT20250228_234004_V06,-59.617,0.497,419.539,325.090,13.493,-99.865,31.256,6746.639,61071.904,20250228_174004,479173,228
2,KSJT20250228_234858_V06,-50.717,0.400,419.096,325.643,12.823,-99.867,31.254,6411.329,60912.941,20250228_174858,479175,248
2,KSJT20250301_000646_V06,-32.917,-1.000,418.338,326.439,11.856,-99.871,31.250,5927.997,60627.948,20250228_180646,479172,276
2,KSJT20250301_001540_V06,-24.017,0.077,423.798,325.169,13.378,-99.842,31.256,6688.941,63165.476,20250228_181540,479167,338
2,KSJT20250301_002435_V06,-15.100,-1.000,425.597,324.945,13.642,-99.833,31.257,6820.940,64025.324,20250228_182435,479173,374
2,KSJT20250301_003329_V06,-6.200,0.159,421.100,324.273,13.016,-99.856,31.260,6507.808,61754.574,20250228_183329,479170,360
2,KSJT20250301_004223_V06,2.700,-1.000,419.513,323.808,12.801,-99.865,31.262,6400.388,60930.812,20250228_184223,479172,296
2,KSJT20250301_005118_V06,11.616,-1.000,417.923,323.343,12.586,-99.873,31.264,6292.767,60105.594,20250228_185118,479174,176
2,KSJT20250301_010906_V06,29.416,-1.000,414.749,322.413,12.156,-99.890,31.269,6077.926,58458.519,20250228_190906,479168,254
2,KSJT20250301_011800_V06,38.316,-1.000,413.161,321.949,11.941,-99.898,31.271,5970.506,57635.128,20250228_191800,479173,246
2,KSJT20250301_012654_V06,47.216,-1.000,411.574,321.484,11.726,-99.906,31.273,5863.086,56811.839,20250228_192654,479171,198
2,KSJT20250301_013548_V06,56.116,-1.000,409.987,321.019,11.511,-99.915,31.275,5755.665,55988.658,20250228_193548,479174,188
2,KSJT20250301_014443_V06,65.033,0.127,417.908,327.301,11.791,-99.873,31.246,5895.718,60513.698,20250228_194443,479173,184
6,KSJT20250301_005118_V06,11.616,0.174,356.125,313.641,15.737,-100.197,31.309,7868.389,28879.657,20250228_185118,479174,176
7,KSJT20250301_011800_V06,38.316,0.197,424.165,267.925,22.632,-99.839,31.514,11315.910,64120.619,20250228_191800,479173,246
8,KSJT20250301_012654_V06,47.216,0.162,308.455,247.874,35.670,-100.448,31.606,17835.186,26403.812,20250228_192654,479171,198
9,KSJT20250301_014443_V06,65.033,0.125,387.745,514.310,39.404,-100.036,30.404,19701.870,115788.736,20250228_194443,479173,184
9,KSJT20250301_020230_V06,82.816,-1.000,387.745,514.310,67.679,-100.036,30.404,33839.620,115788.736,20250228_200230,479171,296
9,KSJT20250301_021124_V06,91.716,0.061,365.775,513.002,54.486,-100.150,30.410,27242.931,111463.050,20250228_201124,479169,380
10,KSJT20250301_020230_V06,82.816,0.093,271.568,190.822,18.118,-100.642,31.863,9058.979,56409.662,20250228_200230,479171,296
12,KSJT20250301_022912_V06,109.516,0.252,273.364,189.405,18.230,-100.633,31.870,9114.809,56878.578,20250228_202912,479173,398
2,KSJT20250302_003132_V06,-8.898,0.053,420.753,323.254,6.916,-99.858,31.265,3458.187,61485.646,20250301_183132,479177,218
2,KSJT20250302_004027_V06,0.019,0.063,422.099,324.566,15.382,-99.851,31.259,7690.993,62272.687,20250301_184027,479170,150
7,KSJT20250302_013350_V06,53.402,0.234,441.417,517.668,28.368,-99.757,30.387,14184.146,129786.317,20250301_193350,479169,294
7,KSJT20250302_014243_V06,62.286,0.059,440.533,517.157,37.139,-99.761,30.390,18569.571,129331.672,20250301_194243,479173,306
9,KSJT20250302_020031_V06,80.086,0.051,298.107,292.061,28.991,-100.502,31.407,14495.438,4080.628,20250301_200031,479173,330
